Date,BP,CVX,MRO,NRG,UAL,VLO,XLE,XOM
2013-09-20,0.468886775493056,0.6508477663220132,0.8099081254861424,0.6371121808137821,0.3144098297228194,0.16737492593871772,0.6638763911127847,0.6430728393514208
2013-09-27,0.46153668826350025,0.5965413718828406,0.7743617142403898,0.6157764600007789,0.27936276441055674,0.17265418341150823,0.6538585499527574,0.6141591676120134
2013-10-04,0.4481967980776488,0.5771604999172809,0.803498178245384,0.6342674180387151,0.25720492355076474,0.17793344088429874,0.6627314833149753,0.6241043167986192
2013-10-11,0.4781427489093525,0.6097031922797634,0.7988363926188233,0.6378234872298509,0.27212163521380817,0.20156419206931547,0.7099911026921295,0.6506236544410519
2013-10-18,0.4939321575134267,0.6204817978538074,0.8192315368240062,0.6460019294765147,0.27429395949057434,0.21019524066435358,0.7114395486478025,0.6679347973607236
2013-10-25,0.5734250213008342,0.6142632302773706,0.8093254262701108,0.6580923255669524,0.3126719731978582,0.22485982166167928,0.7170530141875966,0.6900349570294703
2013-11-01,0.562535524947427,0.6137451352423747,0.8230191936688909,0.6426429739397232,0.3132512780158565,0.2090221410812797,0.6969539254839032,0.7331288316828594
2013-11-08,0.5911740081638942,0.6101177998543582,0.843414529772383,0.6119357910950143,0.34960171761901704,0.23885400479922042,0.7313576658154504,0.7680145598448024
2013-11-15,0.612393100524946,0.6612810744865113,0.887118921940885,0.6035447669796439,0.35843590972130857,0.23634008049511224,0.7418597308711354,0.795270873735774
2013-11-22,0.5998542690650536,0.6504121361118606,0.8430762130531786,0.5951537428642735,0.39203473471196315,0.2650825235230156,0.7271930443074666,0.7787689668995929
2013-11-29,0.5873154376051611,0.6366168940257256,0.8454191954599419,0.6469277078922222,0.35380158703538955,0.2618354421893453,0.7125263577437975,0.7848874382605392
2013-12-06,0.57987514623521,0.6354672760401486,0.8416119010214107,0.6426429739397232,0.36582183253747524,0.2662995409909168,0.6993075965746995,0.8076937924030928
2013-12-13,0.5920005450912552,0.6587729648559241,0.8044165076042902,0.6583538579693899,0.36075305658200973,0.272869039796593,0.7266498745223191,0.8831583956931127
2013-12-20,0.6294789246397116,0.6753895215763165,0.8152529411614196,0.6604959935010355,0.3723388632968073,0.29055682048666565,0.7436706098387598,0.9104145353065213
2013-12-27,0.6297547165950413,0.6683877429298016,0.8044165076042902,0.6640666051281179,0.3674148954430183,0.2999059066809622,0.7399786067759824,0.8890917189270618
2014-01-03,0.6537299412053569,0.6595043763505478,0.7924087267675113,0.6458567751357518,0.4553221894092866,0.32542671232695947,0.7323376271934907,0.8892771938244918
2014-01-10,0.6278257778338042,0.6128933834307454,0.7827436085069799,0.6462138170114098,0.5047066905311114,0.3084129450126138,0.7199675235197671,0.8740726963131101
2014-01-17,0.6476671870639458,0.6082949114884372,0.7692711958079175,0.6197910209522941,0.522375060253436,0.3115292974102243,0.7196037023448767,0.8375461884560017
2014-01-24,0.614046976842704,0.588020155569737,0.7496488580771279,0.6301458139578839,0.4934105434664421,0.3128769761441008,0.6894057690908537,0.782291486806774
2014-01-31,0.6115666000731773,0.5338847468877782,0.7136249078888115,0.635236708039961,0.47313536723328786,0.27724891834445214,0.6652113139199018,0.7046025789681051
2014-02-07,0.6427067253296327,0.5468439607037548,0.7563848405452982,0.6578312174796221,0.47414911083857425,0.2926625105054181,0.6975921742232671,0.7468316883491918
2014-02-14,0.6978663565657691,0.5688305970337905,0.7625354052380562,0.6736114963163662,0.4826936577729959,0.29969755049084934,0.7372497438226946,0.8204038987110999
2014-02-21,0.6829479668741799,0.5908172333638261,0.7634544062410447,0.6711010552716714,0.4945690951734051,0.2905542006876808,0.7392508011129146,0.8291793186731916
2014-02-28,0.6680295771825909,0.5819605608159096,0.7781821217300531,0.6750461828420085,0.5158580439763624,0.32755084727731015,0.7508934053359837,0.7903400821884271
2014-03-07,0.634567962837791,0.5777430776053819,0.7501991584619481,0.7119864774632745,0.4716871558761966,0.3373714102844859,0.7226968355845933,0.7880995044722455
2014-03-14,0.604731329356983,0.5889193386169645,0.7781821217300531,0.7363743739905639,0.4760318333942456,0.34710733735028754,0.7399786067759824,0.8056518039710275
2014-03-21,0.6340103969299514,0.61169377773795,0.7979174555819379,0.7654244906193572,0.4566255926647014,0.3215399553518583,0.7528944422120423,0.8366490293415013
2014-03-28,0.654923933252146,0.6065273037187938,0.8338536762598763,0.7887362854606883,0.44496737465793623,0.3521870309103703,0.7635937693041406,0.8682061867402396
2014-04-04,0.6538084366805416,0.6013608296996379,0.8247224190956728,0.8055928202797933,0.4333091566511712,0.31950805472665345,0.7742930963962389,0.8467322934975335
2014-04-11,0.670539280328534,0.675061350044616,0.8638987787591599,0.7987782810840709,0.45170162481091236,0.35396481103404426,0.8490628797799451,0.9147022644276007
2014-04-18,0.684760457306176,0.6815985209992613,0.8578601707383222,0.8260354349403431,0.4224474628560484,0.3586211218770026,0.8673437608322638,0.9070460767658685
2014-04-25,0.7129243201122805,0.68834663809276,0.8518215627174845,0.8464784739160003,0.41361327075375687,0.3684417622214179,0.8625903438896052,0.9331877984966207
2014-05-02,0.7235200785188195,0.6899281012212849,0.8335591443382322,0.8861844544059916,0.405648043119592,0.3608223233864206,0.86679523232989,0.9273059307134272
2014-05-09,0.7432970718525037,0.6764321524655849,0.8488762435010437,0.8566505414067895,0.4118754142287957,0.3525255650087119,0.8646013632903249,0.9214240629302336
2014-05-16,0.7520411103272505,0.6856613004465845,0.8476980198653128,0.8555700422733568,0.42925413878325047,0.34270496333291633,0.8773982249968786,0.9477363152573081
2014-05-23,0.7362450266897381,0.6717312230975573,0.8675904224833175,0.9240026184099521,0.4669079816418258,0.36156872441823085,0.8964103412912903,0.9434125106804915
2014-05-30,0.7303215363607128,0.6844915037092852,0.87973170057723,0.9571390052433772,0.5016654307507353,0.35306412220962047,0.9081104113771872,0.9298770258296346
2014-06-06,0.7557083664030174,0.712033042619075,0.941326132455889,0.9376893650818754,0.4379434648548318,0.3375005924757575,0.9349831227966485,0.9507451084753663
2014-06-13,0.7932243522874006,0.7745592875614961,0.9457678746878453,1.0,0.4528602344469089,0.3653957770445112,0.9881813848819745,0.9689801839002995
2014-06-20,0.7954806959674371,0.7631811645723517,0.9555402960862978,0.9643423713736969,0.4221578032059202,0.3244035116481628,0.9812341193139114,0.9577007438994246
2014-06-27,0.8067638369157287,0.7660523676333767,0.9759729564109387,0.9225620686210105,0.3985517654712952,0.3136026411285955,0.9965104645846561,0.9682282633506526
2014-07-04,0.7746073192726487,0.7560565015472672,0.9484333422032996,0.9171594958056453,0.47516286892611903,0.29837929857656653,0.9739208278415836,0.9678523248605245
2014-07-11,0.7424508016295689,0.7542488403205613,0.9522829822020713,0.8508874743337578,0.4733525866269319,0.2952326009796443,0.9654725906819479,0.9629644273786043
2014-07-18,0.7571184763357116,0.8049716572306181,0.9875221322716665,0.7846154528618703,0.4715423043277448,0.29387186191946335,1.0,1.0
2014-07-25,0.6888561192165349,0.745316615349222,0.9294809854361974,0.7586828950479727,0.4928312386484438,0.30309940297487936,0.9274553601503004,0.8996089342173211
2014-08-01,0.6434423650803395,0.7071415320147624,0.9099363985037048,0.7228369090881737,0.44750175539453985,0.3123269440302955,0.897702414774757,0.8870131757759593
2014-08-08,0.6611562988989516,0.7210715969537332,0.9368842942747777,0.7080032386814912,0.48602456272124184,0.32874087404865887,0.9096403302488623,0.902429093757103
2014-08-15,0.6857107923946785,0.7313862649789536,0.975084851035739,0.7293494902239728,0.5162924827636506,0.3349491982791575,0.9463723260409322,0.9190034564904955
2014-08-22,0.6757175013504176,0.7517426294286046,1.0,0.7463541881636915,0.5207820118301514,0.34290317867751213,0.9561062470516846,0.9244935047405457
2014-08-29,0.5892066606036942,0.7308305798830926,0.9886860594833584,0.7398417227501943,0.5511947254919782,0.32956596572156405,0.9237820564588735,0.9015872677691547
2014-09-05,0.6277511852470236,0.6989799094961887,0.9735019778319074,0.7644439755548209,0.5600289175942698,0.30622615723118995,0.8971517019571709,0.8764095188139814
2014-09-12,0.5966301732010685,0.7023043650474684,0.9526609579051868,0.7579317030118271,0.5309195709822117,0.28698986266366033,0.8855812005502677,0.8684579742507511
2014-09-19,0.5655091611551136,0.6651988796548555,0.9172311248823024,0.720666190147943,0.5018102243701535,0.2759612726426642,0.8205662014497155,0.8237816811014237
2014-09-26,0.5398127262831777,0.6269140666016205,0.8806100191386581,0.7828959737510959,0.48906588043065136,0.26604383507597823,0.783002042804249,0.8057978921390055
2014-10-03,0.5064073573021016,0.5990315862120849,0.8154071634359521,0.7666150030878567,0.4719768082851957,0.2682667586825141,0.7170981703114243,0.777780224925238
2014-10-10,0.47014708016711515,0.5620332864766834,0.7793815821120071,0.6595219203113083,0.4548877361397401,0.27929544054148203,0.666517248618594,0.7546846789500107
2014-10-17,0.5115465859155407,0.6170478111446552,0.8160025279403937,0.7051088310388813,0.512599550320084,0.2903241224004501,0.7385124005003587,0.8211313768324028
2014-10-24,0.5383851080660559,0.6278790477679329,0.7975434457772137,0.719942655741967,0.5703113645004277,0.29750563911731487,0.7344509623684541,0.8275679701016382
2014-10-31,0.5029812048931422,0.6421421117505476,0.804391017112212,0.8298249160145392,0.6270817884384191,0.30938933732726037,0.7556804648157445,0.8618325948103712
2014-11-07,0.48569195639868157,0.6198360777986934,0.73323352489049,0.802922682458389,0.6430122437067491,0.3046017175189467,0.7281746490254564,0.8315433938281255
2014-11-14,0.5175574352887425,0.6290588718308113,0.7728316450546526,0.7760204489022389,0.6376538225834136,0.30956041696797976,0.7654643801064491,0.8797449081868757
2014-11-21,0.512342921052264,0.6169137328952038,0.7559291460269373,0.767659165418473,0.6406950823637896,0.3178065001195682,0.7274359422004879,0.8658217428950193
2014-11-28,0.4506394590844708,0.5862830331036643,0.6762155798399312,0.6807723923618652,0.7152787420548158,0.32339462802581104,0.6526717522968581,0.8518985776031632
2014-12-05,0.38893599711667737,0.5065135484122693,0.5686321744381218,0.622241942159679,0.7739319319952538,0.2823001518004336,0.545047438835295,0.7526104491686149
2014-12-12,0.41240090994931233,0.5511065048291067,0.6078898030355753,0.6527793603874072,0.7514843880385582,0.2845354300309646,0.6030131628059536,0.790251679894116
2014-12-19,0.4358658227819475,0.5991631824502542,0.6318638507082328,0.6520523928864728,0.7613323237461362,0.3079198234398558,0.631995922720479,0.8405679435678796
2014-12-26,0.41182151339932715,0.5852006403936588,0.629766082357637,0.623332586281584,0.7897175357151319,0.3054265868472886,0.623175310852552,0.815025714872407
2015-01-02,0.3715548301289707,0.5660431246233627,0.6132839045932779,0.6182429651448282,0.7860969711167577,0.3098971433083504,0.5824955838045807,0.810800311765134
2015-01-09,0.34258624279985483,0.48226871616762657,0.5452577769988127,0.6095176964472866,0.7454018684778063,0.25874398271566834,0.5061514807493235,0.7480016136359643
2015-01-16,0.4367346349210831,0.5499158840171517,0.5860134597474107,0.5557134993536907,0.8686458005129152,0.29253078585240105,0.5869535465970777,0.8230915855175868
2015-01-23,0.4300718937576874,0.4858404669129842,0.5482543970299258,0.5317198301350903,0.8858797314479518,0.32760726479345625,0.5440450627086273,0.7214990502090611
2015-01-30,0.5062598500057977,0.5541370654244896,0.6324629572297049,0.6068318975410167,0.8289644414792503,0.3527969897175597,0.6350632320467049,0.8132970339309268
2015-02-06,0.5051009110034571,0.5547026909755349,0.6444500130490851,0.5746504125692935,0.7962345085454303,0.366036516072984,0.6450935258448582,0.813489327438046
2015-02-13,0.5183675581994523,0.55526831652658,0.6513425525545502,0.5702620300083359,0.778131685553559,0.4010442905439825,0.6560533376295614,0.7701486321847183
2015-02-20,0.5233652979893594,0.5411686681667695,0.6272430673537479,0.5494173960707649,0.7973931181814268,0.41654635650682825,0.6270755587702868,0.7548630084673188
2015-02-27,0.5180736743502138,0.5157019789981884,0.6073192573791297,0.5603882946120082,0.8046342473781752,0.39913909731838826,0.585653052272255,0.7179060568119583
2015-03-06,0.42929675094024045,0.49045390538332245,0.5550943563986572,0.4949283929682499,0.8020274408673459,0.3802596367734745,0.5442305457742234,0.695364375827301
2015-03-13,0.45310779890845343,0.5159205945519033,0.5575093966205429,0.5201615251890805,0.8360607191275471,0.4064138054087364,0.5702360636402484,0.6728226948426438
